Twitter Account,Twitter Handle,Content
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 3 Replying to  @AgentChud  and  @AltcoinPsycho 5 12 3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 3 Replying to  @blknoiz06intern what if 8 1 11 1.8K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 3 Replying to  @blknoiz06  and  @blknoiz06intern what is the equivalent for eth in 2025?  • all metrics incl. tx volume, daily active addresses, REV trending down • increased competition from other L1s re: SOL & HYPE • stablecoin activity leak to other chains re: plasma / convergence • ETF flows miniscule compared to BTC 29 4 70 13K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 3 Replying to  @blknoiz06intern seems very silly to compare 2019-2020 eth to 2025 eth   2019-2020 were origins of defi & the first time there was ever billions of dollars stored on chain for the first time, unprecedented innovation that nobody had seen before which drovw flows to eth + fed covid stimmy / zirp 9 2 61 12K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 generally agree w/ this, which is why i think wealth redistribution is mostly ineffective  however im not sure if i just spend too much time online but it seems like there's a growing sense of malaise w/ ppl  how do you elevate society such that ppl @ all levels are fulfilled Show more Quote LP @LionPride_83 · Jun 1 no matter how effective a template or strategy is, most people's financial status is a function of their psychology  i think if you removed a rich person from their wealth or gave a poor person a sum of money, both would regress to their mean x.com/TheDrugMoney/s… 94 10 175 72K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 seconding the motion for the POTAN acronym Quote Vonn @itsthewealth4me · May 23 Yup I call it POTAN   Palantir Open AI Tesla Amazon Nvidia x.com/craigzliszt/st… 74 33 183 72K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xcoinn man this tweet SUCKS 11 53 3.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Connoreo_  and  @cuse_5 can you guys unmark this address  @solscanofficial 5 2 20 15K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @cuse_5 its not my wallet brother 35 20 51 4.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @TraderMercury kids are also good for this  12 15 2.8K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 Quote Arkham @arkham · Jun 2 James Wynn has just deposited $20,460 of donated funds to his Hyperliquid account  This moves his liquidation price from $103,632 to $103,610 (-0.021%) 258 66 1.9K 252K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @cryptoklotz  and  @cobie yes we will build our own sphere 12 55 2.9K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @wafxles  and  @cobie we sent it back 3 9 681
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @molls0m  and  @cobie no CT is the world's largest casino. 4 10 816
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @_imagyn  and  @cobie in due time. 2 8 739
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @ky9xs  and  @cobie Hyrule Temple 2 6 907
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @cobie we should ask for donations to build the world's largest amusment park 71 6 266 33K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @saquon  and  @EAMaddenNFL 3 6 3.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 wow Quote No Context Shitposting @NoContextCrap · Jun 2 104 10 158 48K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @perplecup  and  @luckio on god his odds wouldve been way better 4 17 12K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 did bro really lose $100M in a week then say money doesn't matter & then post a donation address the next day?  that can't be what yall are telling me is happening 664 292 5.6K 394K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xnewton 2 1 550
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @saintdelagheto which part confused you 3 2 542
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @ParallelAiRev 1 3 842
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @tokyosunbather 7 1 10 1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @cryptopsychdoc bro wtf does floridly mean 3 5 1.1K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 i didnt say either/or i said more of one or the other! Quote doug funnie @cryptoklotz · Jun 2 Replying to @blknoiz06 not an either/or, it's a spectrum. a lot of homelessness comes from people who have real/acute mental health diagnoses (schizophrenia, etc) who end up falling through the cracks. drug addiction is a compounding factor. sometimes one leads to the other, or vice versa. 35 2 55 32K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xMentalIllness lmao fr 1 2 395
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @tokyosunbather i agree but why does society in general discourage good behavior & reward bad is my question i guess 13 1 17 1.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 GIF Quote Nick Papagiorgio @papagiorgioXBT · Jun 2 Replying to @blknoiz06 if evilness leads to profit worldcoin is going to $100 32 8 90 29K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @ProofOfTravis your old man is correct. 1 14 1.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @meowXBT skill issue? 1 1 10 1.1K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 tangentially related but one of my favorite internet personas now is the one who believes AI is the reincarnation of the devil, because in theory it debilitates such large swaths of the population whether directly by displacing them from their jobs or indirectly by making all Show more Quote TokyoSunbather @tokyosunbather · Jun 2 free money glitch: be a genuinely bad person 110 23 168 54K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 alarm clocks are a skill issue, imagine not being able to simply tell your body when to wake up before you go to sleep 239 76 904 93K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 what other crypto streaming platforms are there besides  @Abstract_Eco  &  @pumpdotfun 222 25 189 53K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @goodalexander would you rather buy plasma at $500M or Circle at $5B 13 1 66 15K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 answer the question mister! Quote Kathme @Opay62561784930 · Jun 2 Replying to @blknoiz06 Homelessness is rarely just one thing. Personal choices kinda matter tho, they happen within stuffs that don't support everyone equally. Some don't notice how someone can become homeless after a medical bill, job loss or other stuffs. So, imo it's kinda both 63 4 85 27K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 LMAOOOOOOOOO Quote Nick Goodman @TheNickGoodman · Jun 2 I don’t care if he was a little kid. This shit was ASS   x.com/vgotti_318/sta… 70 9 170 55K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @SalsaTekila god mode! 5 7 2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xMentalIllness gamer arc!! 2 1 425
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 is homelessness more of a result of circumstances & failure of the state or bad decisions & failure of the individual circumstances + state 34.4% bad decisions+ individual 65.6% 4,587 votes · Final results 255 24 167 61K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @CryptoParadyme  and  @lBattleRhino legacy is different than clout imo 2 1 3 562
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 next decade is gonna be so weird man Quote *Walter Bloomberg @DeItaone · Jun 2 META AIMS TO FULLY AUTOMATE AD CREATION USING AI- WSJ 111 23 481 75K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 yes Quote Jej_Eth @JejChelsea · Jun 2 Replying to @blknoiz06 what the hell is this chart?  Have u ever studied a chart? 39 3 73 30K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 https://x.com/ & the orderbook Quote sushi @sushi_comeback · Jun 2 Replying to @blknoiz06 Where did you learn how to trade? 46 24 118 45K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 how is that possible? Quote Darrell Owens (idothethinking on bluesky) @IDoTheThinking · Jun 1 Zuckerburg's worth is 226 billion. The NY Subway builds tunnels at $4 bil. per mile. SF's BART builds subways at $2 bil. per mile. It's crazy that all of Zuckerberg's wealth would build just 8% of the current NYC subway network.   Meanwhile in Paris cost $250 mil. per mile. x.com/VivaLaPanda/st… 179 13 213 66K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @stoicsavage sto is the dev  3 12 2.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @lBattleRhino proof humans want clout more than dollars 15 1 40 3.9K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @404flipped  and  @_Kajow_ blknoiz06 6 2 1.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @tiva_irl like cod? 1 857
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Y0lkix  and  @_Kajow_ add me 2 3 689
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 its good luck! Quote Sgt Blackout  @coldcallsniper · Jun 2 Why would anyone ever tip the dealer while at the casino? They gonna help you out when you lose your bread? 47 12 111 45K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 sum1 play aram w/ me &  @_Kajow_  we need 3 53 5 83 36K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @elchefdesol add me 4 8 1.3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 i dont even know half of these champions anymore 122 15 281 57K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @DefendDoge uhhhh where do i look at that 1 2 477
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @AllInOrBust  and  @fejau_inc i will if it lets me 1 464
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @pebbleontop  and  @fejau_inc blknoiz06 1 524
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xcoinn whats mop and how long will it take me to level 2 5 1.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @DefendDoge blknoiz06 2 1 1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @fejau_inc log on!! 3 7 3.5K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @NavizTradz  and  @CL207 i have played both of them! 2 3 343
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Tradermayne its very fun 13 1 29 7.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @ProofOfTravis im trying it wont let me! 1 1 1 987
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @SymoneBeez link 6 19 64K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 turn out the lights, the party's oveeeerrrrrr Quote Ansem  @blknoiz06 · May 30 hey its me again $ETH  x.com/blknoiz06/stat… 129 36 396 164K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 playing video games until MORALE IMPROVES 193 13 515 86K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @goodalexander ico? 16 38 8.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 i will bottom the market one way or another 249 19 684 105K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 open.spotify.com The Joy JAY-Z, Kanye West, Curtis Mayfield · Watch The Throne (Deluxe) · Song · 2011 47 4 82 23K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @buyerofponzi  and  @wallchain_xyz send me $10k 8 12 4.4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @PrtclH yea in high school 2 1 384
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @bitcoinPalmer  and  @wallchain_xyz sent! 3 5 4K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @blknoiz06  and  @NWischoff family friendly restaurants are the way tho 447
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @NWischoff lmao wait till they hit 2-3 2 4 1.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 wait she won both??? Quote Travis Miller @travismillerx13 · Jun 1 MELISSA JEFFERSON-WOODEN  21.99 PB beating Gabby Thomas in the GST Philly 200m. 37 6 57 37K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @beast_ico so you dont wanna quack????? 6 13 2.3K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 so what's everybody's plans for joyful june 417 50 613 123K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 s/o sundress season 130 50 444 58K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 been an interesting phenomenon this cycle where the reply guys have an adverse reaction to all new things, even though thats how majority of money is made in crypto being early to net new ideas before they are popular  but no, post is free, mert just sent it to me Quote King.sol  @teddi_speaks · Jun 2 Replying to @blknoiz06 and @wallchain_xyz Rent due? 127 17 345 79K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Lin_DAO_  and  @wallchain_xyz sent! 2 7 3.5K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 $HYPE | $HYPEBTC Quote Aylo @alpha_pls · Jun 1 I can barely find any alt/btc pairs that look constructive right now.   And this trend continues to be respected, as it has done for the last two and a half years.   Continue to scrutinise the alt coins you hold. Every week you should be retesting your conviction and theses. If 94 43 397 97K"
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 hmmmm Quote hoe_math @ItIsHoeMath · Jun 1 It looks like this post of mine got popular.  No, I did not tweet it by accident. I am sitting right here and reading what I write before I hit ""post.""  The replies to it are landing in 3 main camps:  1. ""What a loser!""  These people are retarded psychopaths. They are using the Show more 66 8 59 35K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @0xLTR whats the context 28 3 31 9.9K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 youtube.com Bobby Dime$ ""Out Delaware"" [Official Music Video] Bobby Dime$ Music Video for ""Out Delaware"" Produced By The Beat Bully. A Killa Vision ProductionDownload Bobby Dime$ latest mixtape: Airplane Mode http://ww... 54 7 57 47K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @WallyWowzers fuckcoin doesnt need a fucking chart 64 134 205 24K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @blknoiz06intern LMFAO 15 1 35 6.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 @nxpir  wya 3 2 369
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Pons_ETH every day 2 1 8 1.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @notthreadguy  and  @sershokunin yea same  4 13 2.6K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 Replying to  @sershokunin  and  @notthreadguy yea most came into this cycle expecting old cycle alts to make higher highs, id say 80% of ppl on here 3 19 2.5K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 the most disorienting part of all of the spam on this app is realizing that there are real humans who click into those replies and go to the urls on those profiles on a daily basis  like a significant amount of them 156 15 398 47K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 $COIN another decent hedge if have longs elsewhere  critically important company for crypto regulatory landscape in US but believe they will be facing tougher competition now on retail trading side & on perps side, should impact how much they make on fees  also data leak was bad 103 17 369 75K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 yea you know ball Quote Owen @miseblock · Jun 1 Opening a fusion restaurant that exclusively serves Xi’an spicy cumin lamb noodles and freezer modelos 60 4 183 53K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @notthreadguy u hating!! 14 34 5.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 life is like a glow stick. sometimes you gotta break before you shine 261 127 1K 96K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 search doesnt even work Quote Ansem  @blknoiz06 · Jun 2 bro talmbout an XChat but cant even get bots off the site & banning creators for getting spammed in the comments that they can't even fix  golden age of digital scamming x.com/degeneratenews… 59 6 104 38K
Ansem,@blknoiz06,"Ansem  @blknoiz06 · Jun 2 bro talmbout an XChat but cant even get bots off the site & banning creators for getting spammed in the comments that they can't even fix  golden age of digital scamming Quote DEGEN NEWS @DegenerateNews · Jun 2 BREAKING: ELON MUSK ANNOUNCES “ALL NEW XCHAT IS ROLLING OUT WITH ENCRYPTION, VANISHING MESSAGES AND THE ABILITY TO SEND ANY KIND OF FILE. ALSO, AUDIO/VIDEO CALLING. THIS IS BUILT ON RUST WITH (BITCOIN STYLE) ENCRYPTION, WHOLE NEW ARCHITECTURE” 50 18 173 77K"
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 they got this grand slam track & field event streaming on peacock bro who the fuck has a peacock subscription why cant i watch this shit on tv 70 7 124 34K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @lucacseth sup 6 12 3.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Deebs_DeFi no idea why ppl so angry about this thing top 1000 gifted so many ppl a shot  9 27 5.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 WHAT Quote Tansu Yegen @TansuYegen · Jun 1 I just recently figured out how to use a storage container 183 32 771 182K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Diho_1  and  @itradeline 2 1 6 450
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 how tf do they confirm your body fat % LOL Quote banteg @bantg · Jun 1 glad i secured a wife before it was over for both sexes 95 10 143 79K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @itradeline update! gimme < 12 months 8 1 21 2.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @hash_cough class of 2017 3 12 2.6K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @blancxbt lmao 16 1 43 6.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 :( 264 11 387 69K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @Deebs_DeFi   @ripchillpill  and 2 others i mean i only tweeted it like 3 times lol 10 2 21 3.8K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 2 Replying to  @ripchillpill   @kickzeth  and  @aixbt_agent wait im 13? 35 2 54 7.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @Credib1eGuy yes 4 5 2.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @KinkyBedBugs ? 22 1 27 5.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @nima_hodl timing is not exact 2 3 1.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @bjv511 would not surprise me 3 1.1K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @LaurrrrrrrrrZ promise. 4 3 389
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @Son_ImSleep lol 24 5 30 10K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @Son_ImSleep @Bitcoin_Teej  how's qatar? 3 1 9 5.7K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 if ethereum is above $3k by the time the next eth bushwick happens ill buy everyone who comes a shot 183 41 687 101K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 bitcoin levels 142 66 663 86K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 summer break until >$106.6k 267 50 1K 130K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @hash_cough 1 5 1.2K
Ansem,@blknoiz06,Ansem  @blknoiz06 · Jun 1 Replying to  @CharcoOnchain   @0xTerence  and  @UseUniversalX we're running back brunch escapades while youre away  2 16 1.8K
